movie_id,title,full_title,year,imdb_url,url_title
1433,Men of Means,Men of Means (1998),1998,http://us.imdb.com/M/title-exact?imdb-title-119655,imdb-title-119655
1434,Shooting Fish,Shooting Fish (1997),1997,http://us.imdb.com/M/title-exact?imdb-title-120122,imdb-title-120122
1435,"Steal Big, Steal Little","Steal Big, Steal Little (1995)",1995,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)","Steal Big, Steal Little (1995)"
1436,Mr. Jones,Mr. Jones (1993),1993,http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993),Mr. Jones (1993)
1437,House Party 3,House Party 3 (1994),1994,http://us.imdb.com/M/title-exact?House%20Party%203%20(1994),House Party 3 (1994)
1438,Panther,Panther (1995),1995,http://us.imdb.com/M/title-exact?Panther%20(1995),Panther (1995)
1439,Jason's Lyric,Jason's Lyric (1994),1994,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994),Jason's Lyric (1994)
1440,Above the Rim,Above the Rim (1994),1994,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),Above the Rim (1994)
1441,Moonlight and Valentino,Moonlight and Valentino (1995),1995,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995),Moonlight and Valentino (1995)
1442,"Scarlet Letter, The","Scarlet Letter, The (1995)",1995,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)","Scarlet Letter, The (1995)"
1443,8 Seconds,8 Seconds (1994),1994,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),8 Seconds (1994)
1444,That Darn Cat!,That Darn Cat! (1965),1965,http://us.imdb.com/Title?That+Darn+Cat%21+(1965),That Darn Cat%21 (1965)
1445,Ladybird Ladybird,Ladybird Ladybird (1994),1994,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994),Ladybird Ladybird (1994)
1446,"Bye Bye, Love","Bye Bye, Love (1995)",1995,"http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)","Bye Bye, Love (1995)"
1447,Century,Century (1993),1993,http://us.imdb.com/M/title-exact?Century%20(1993),Century (1993)
1448,My Favorite Season,My Favorite Season (1993),1993,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993),Ma saison pr%E9f%E9r%E9e (1993)
1449,Pather Panchali,Pather Panchali (1955),1955,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),Pather Panchali (1955)
1450,Golden Earrings,Golden Earrings (1947),1947,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,Golden Earrings (1947)
1451,Foreign Correspondent,Foreign Correspondent (1940),1940,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940),Foreign Correspondent (1940)
1452,Lady of Burlesque,Lady of Burlesque (1943),1943,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943),Lady of Burlesque (1943)
1453,Angel on My Shoulder,Angel on My Shoulder (1946),1946,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946),Angel on My Shoulder (1946)
1454,Angel and the Badman,Angel and the Badman (1947),1947,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),Angel and the Badman (1947)
1455,"Outlaw, The","Outlaw, The (1943)",1943,"http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)","Outlaw, The (1943)"
1456,Beat the Devil,Beat the Devil (1954),1954,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954),Beat the Devil (1954)
1457,Love Is All There Is,Love Is All There Is (1996),1996,http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20(1996),Love Is All There Is (1996)
1458,"Damsel in Distress, A","Damsel in Distress, A (1937)",1937,"http://us.imdb.com/M/title-exact?Damsel%20in%20Distress,%20A%20(1937)","Damsel in Distress, A (1937)"
1459,Madame Butterfly,Madame Butterfly (1995),1995,http://us.imdb.com/M/title-exact?Madame%20Butterfly%20(1995),Madame Butterfly (1995)
1460,Sleepover,Sleepover (1995),1995,http://us.imdb.com/M/title-exact?Sleepover%20(1995),Sleepover (1995)
1461,Here Comes Cookie,Here Comes Cookie (1935),1935,http://us.imdb.com/M/title-exact?Here%20Comes%20Cookie%20(1935),Here Comes Cookie (1935)
1462,"Thieves (Voleurs, Les)","Thieves (Voleurs, Les) (1996)",1996,"http://us.imdb.com/M/title-exact?Voleurs,%20Les%20(1996)","Voleurs, Les (1996)"
1463,"Boys, Les","Boys, Les (1997)",1997,http://us.imdb.com/M/title-exact?imdb-title-118764,imdb-title-118764
1464,"Stars Fell on Henrietta, The","Stars Fell on Henrietta, The (1995)",1995,"http://us.imdb.com/Title?Stars+Fell+on+Henrietta,+The+(1995)","Stars Fell on Henrietta, The (1995)"
1465,Last Summer in the Hamptons,Last Summer in the Hamptons (1995),1995,http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20(1995),Last Summer in the Hamptons (1995)
1466,Margaret's Museum,Margaret's Museum (1995),1995,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995),Margaret's Museum (1995)
1467,"Saint of Fort Washington, The","Saint of Fort Washington, The (1993)",1993,"http://us.imdb.com/M/title-exact?Saint%20of%20Fort%20Washington,%20The%20(1993)","Saint of Fort Washington, The (1993)"
1468,"Cure, The","Cure, The (1995)",1995,"http://us.imdb.com/M/title-exact?Cure,%20The%20(1995)","Cure, The (1995)"
1469,Tom and Huck,Tom and Huck (1995),1995,http://us.imdb.com/M/title-exact?Tom%20and%20Huck%20(1995),Tom and Huck (1995)
1470,Gumby: The Movie,Gumby: The Movie (1995),1995,http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20(1995),Gumby: The Movie (1995)
1471,Hideaway,Hideaway (1995),1995,http://us.imdb.com/M/title-exact?Hideaway%20(1995),Hideaway (1995)
1472,"Visitors, The (Visiteurs, Les)","Visitors, The (Visiteurs, Les) (1993)",1993,"http://us.imdb.com/M/title-exact?Visiteurs,%20Les%20(1993)","Visiteurs, Les (1993)"
1473,"Little Princess, The","Little Princess, The (1939)",1939,"http://us.imdb.com/M/title-exact?Little%20Princess,%20The%20(1939)","Little Princess, The (1939)"
1474,Nina Takes a Lover,Nina Takes a Lover (1994),1994,http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994),Nina Takes a Lover (1994)
1475,Bhaji on the Beach,Bhaji on the Beach (1993),1993,http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20(1993),Bhaji on the Beach (1993)
1476,Raw Deal,Raw Deal (1948),1948,http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948),Raw Deal (1948)
1477,Nightwatch,Nightwatch (1997),1997,http://us.imdb.com/M/title-exact?Nightwatch%20(1997),Nightwatch (1997)
1478,Dead Presidents,Dead Presidents (1995),1995,http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995),Dead Presidents (1995)
1479,Reckless,Reckless (1995),1995,http://us.imdb.com/Title?Reckless+(1995/I),Reckless (1995/I)
1480,Herbie Rides Again,Herbie Rides Again (1974),1974,http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974),Herbie Rides Again (1974)
1481,S.F.W.,S.F.W. (1994),1994,http://us.imdb.com/M/title-exact?S.F.W.%20(1994),S.F.W. (1994)
1482,"Gate of Heavenly Peace, The","Gate of Heavenly Peace, The (1995)",1995,"http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace,%20The%20(1995)","Gate of Heavenly Peace, The (1995)"
1483,"Man in the Iron Mask, The","Man in the Iron Mask, The (1998)",1998,"http://us.imdb.com/Title?Man+in+the+Iron+Mask,+The+(1998/I)","Man in the Iron Mask, The (1998/I)"
1484,"Jerky Boys, The","Jerky Boys, The (1994)",1994,"http://us.imdb.com/M/title-exact?Jerky%20Boys,%20The%20(1994)","Jerky Boys, The (1994)"
1485,"Colonel Chabert, Le","Colonel Chabert, Le (1994)",1994,"http://us.imdb.com/M/title-exact?Colonel%20Chabert,%20Le%20(1994)","Colonel Chabert, Le (1994)"
1486,Girl in the Cadillac,Girl in the Cadillac (1995),1995,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),Girl in the Cadillac (1995)
1487,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues (1993),1993,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),Even Cowgirls Get the Blues (1993)
1488,Germinal,Germinal (1993),1993,http://us.imdb.com/M/title-exact?Germinal%20(1993),Germinal (1993)
1489,Chasers,Chasers (1994),1994,http://us.imdb.com/M/title-exact?Chasers%20(1994),Chasers (1994)
1490,Fausto,Fausto (1993),1993,http://us.imdb.com/M/title-exact?Fausto%20%281993%29,Fausto (1993)
1491,Tough and Deadly,Tough and Deadly (1995),1995,http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20(1995),Tough and Deadly (1995)
1492,Window to Paris,Window to Paris (1994),1994,http://us.imdb.com/Title?Okno+v+Parizh+(1994),Okno v Parizh (1994)
1493,"Modern Affair, A","Modern Affair, A (1995)",1995,"http://us.imdb.com/M/title-exact?Modern%20Affair,%20A%20(1995)","Modern Affair, A (1995)"
1494,"Mostro, Il","Mostro, Il (1994)",1994,"http://us.imdb.com/M/title-exact?Mostro,%20Il%20(1994)","Mostro, Il (1994)"
1495,Flirt,Flirt (1995),1995,http://us.imdb.com/Title?Flirt+(1995/I),Flirt (1995/I)
1496,Carpool,Carpool (1996),1996,http://us.imdb.com/M/title-exact?Carpool%20(1996),Carpool (1996)
1497,"Line King: Al Hirschfeld, The","Line King: Al Hirschfeld, The (1996)",1996,"http://us.imdb.com/M/title-exact?Line%20King,%20The%20(1996)","Line King, The (1996)"
1498,Farmer & Chase,Farmer & Chase (1995),1995,http://us.imdb.com/M/title-exact?Farmer%20&%20Chase%20(1995),Farmer & Chase (1995)
1499,Grosse Fatigue,Grosse Fatigue (1994),1994,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994),Grosse fatigue (1994)
1500,Santa with Muscles,Santa with Muscles (1996),1996,http://us.imdb.com/M/title-exact?Santa%20with%20Muscles%20(1996),Santa with Muscles (1996)
1501,Prisoner of the Mountains (Kavkazsky Plennik),Prisoner of the Mountains (Kavkazsky Plennik) (1996),1996,http://us.imdb.com/M/title-exact?Kavkazsky%20Plennik%20(1996),Kavkazsky Plennik (1996)
1502,Naked in New York,Naked in New York (1994),1994,http://us.imdb.com/Title?Naked+in+New+York+(1994),Naked in New York (1994)
1503,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain (1995),1995,http://us.imdb.com/M/title-exact?Gold%20Diggers:%20The%20Secret%20of%20Bear%20Mountain%20(1995),Gold Diggers: The Secret of Bear Mountain (1995)
1504,"Bewegte Mann, Der","Bewegte Mann, Der (1994)",1994,http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29,"Bewegte Mann, Der (1994)"
1505,Killer: A Journal of Murder,Killer: A Journal of Murder (1995),1995,http://us.imdb.com/M/title-exact?Killer:%20A%20Journal%20of%20Murder%20(1995),Killer: A Journal of Murder (1995)
1506,Nelly & Monsieur Arnaud,Nelly & Monsieur Arnaud (1995),1995,http://us.imdb.com/M/title-exact?Nelly%20%26%20Monsieur%20Arnaud%20%281995%29,Nelly & Monsieur Arnaud (1995)
1507,Three Lives and Only One Death,Three Lives and Only One Death (1996),1996,http://us.imdb.com/M/title-exact?Trois%20vies%20et%20une%20seule%20mort%20(1996),Trois vies et une seule mort (1996)
1508,"Babysitter, The","Babysitter, The (1995)",1995,"http://us.imdb.com/M/title-exact?Babysitter,%20The%20(1995)","Babysitter, The (1995)"
1509,Getting Even with Dad,Getting Even with Dad (1994),1994,http://us.imdb.com/M/title-exact?Getting%20Even%20with%20Dad%20(1994),Getting Even with Dad (1994)
1510,Mad Dog Time,Mad Dog Time (1996),1996,http://us.imdb.com/M/title-exact?Mad%20Dog%20Time%20(1996),Mad Dog Time (1996)
1511,Children of the Revolution,Children of the Revolution (1996),1996,http://us.imdb.com/M/title-exact?Children%20of%20the%20Revolution%20%281996%29,Children of the Revolution (1996)
1512,"World of Apu, The (Apur Sansar)","World of Apu, The (Apur Sansar) (1959)",1959,http://us.imdb.com/M/title-exact?Apur%20Sansar%20(1959),Apur Sansar (1959)
1513,Sprung,Sprung (1997),1997,http://us.imdb.com/M/title-exact?Sprung%20%281997%29,Sprung (1997)
1514,Dream With the Fishes,Dream With the Fishes (1997),1997,http://us.imdb.com/M/title-exact?Dream+With+the+Fishes+(1997),Dream+With+the+Fishes+(1997)
1515,Wings of Courage,Wings of Courage (1995),1995,http://us.imdb.com/M/title-exact?Wings%20of%20Courage%20(1995),Wings of Courage (1995)
1516,"Wedding Gift, The","Wedding Gift, The (1994)",1994,"http://us.imdb.com/M/title-exact?Wedding%20Gift,%20The%20(1994)%20(TV)","Wedding Gift, The (1994) (TV)"
1517,Race the Sun,Race the Sun (1996),1996,http://us.imdb.com/M/title-exact?Race%20the%20Sun%20(1996),Race the Sun (1996)
1518,Losing Isaiah,Losing Isaiah (1995),1995,http://us.imdb.com/M/title-exact?Losing%20Isaiah%20(1995),Losing Isaiah (1995)
1519,New Jersey Drive,New Jersey Drive (1995),1995,http://us.imdb.com/M/title-exact?New%20Jersey%20Drive%20(1995),New Jersey Drive (1995)
1520,"Fear, The","Fear, The (1995)",1995,"http://us.imdb.com/M/title-exact?Fear,%20The%20(1995)","Fear, The (1995)"
1521,Mr. Wonderful,Mr. Wonderful (1993),1993,http://us.imdb.com/M/title-exact?Mr.%20Wonderful%20(1993),Mr. Wonderful (1993)
1522,Trial by Jury,Trial by Jury (1994),1994,http://us.imdb.com/M/title-exact?Trial%20by%20Jury%20(1994),Trial by Jury (1994)
1523,"Good Man in Africa, A","Good Man in Africa, A (1994)",1994,"http://us.imdb.com/M/title-exact?Good%20Man%20in%20Africa,%20A%20(1994)","Good Man in Africa, A (1994)"
1524,Kaspar Hauser,Kaspar Hauser (1993),1993,http://us.imdb.com/Title?Kaspar+Hauser+(1993),Kaspar Hauser (1993)
1525,"Object of My Affection, The","Object of My Affection, The (1998)",1998,"http://us.imdb.com/Title?Object+of+My+Affection,+The+(1998)","Object of My Affection, The (1998)"
1526,Witness,Witness (1985),1985,http://us.imdb.com/M/title-exact?Witness+(1985),Witness+(1985)
1527,Senseless,Senseless (1998),1998,http://us.imdb.com/M/title-exact?imdb-title-120820,imdb-title-120820
1528,Nowhere,Nowhere (1997),1997,http://us.imdb.com/M/title-exact?Nowhere%20%281997%29,Nowhere (1997)
1529,Underground,Underground (1995),1995,http://us.imdb.com/M/title-exact?Underground%20(1995),Underground (1995)
1530,Jefferson in Paris,Jefferson in Paris (1995),1995,http://us.imdb.com/M/title-exact?Jefferson%20in%20Paris%20(1995),Jefferson in Paris (1995)
1531,Far From Home: The Adventures of Yellow Dog,Far From Home: The Adventures of Yellow Dog (1995),1995,http://us.imdb.com/M/title-exact?Far%20From%20Home:%20The%20Adventures%20of%20Yellow%20Dog%20(1995),Far From Home: The Adventures of Yellow Dog (1995)
1532,Foreign Student,Foreign Student (1994),1994,http://us.imdb.com/M/title-exact?Foreign%20Student%20(1994),Foreign Student (1994)
1533,I Don't Want to Talk About It (De eso no se habla),I Don't Want to Talk About It (De eso no se habla) (1993),1993,http://us.imdb.com/M/title-exact?De%20Eso%20No%20Se%20Habla%20(1993),De Eso No Se Habla (1993)
1534,Twin Town,Twin Town (1997),1997,http://us.imdb.com/M/title-exact?Twin%20Town%20%281997%29,Twin Town (1997)
1535,"Enfer, L'","Enfer, L' (1994)",1994,"http://us.imdb.com/M/title-exact?Enfer,%20L'%20(1994)","Enfer, L' (1994)"
1536,Aiqing wansui,Aiqing wansui (1994),1994,http://us.imdb.com/M/title-exact?Aiqing%20Wansui%20(1994),Aiqing Wansui (1994)
1537,Cosi,Cosi (1996),1996,http://us.imdb.com/M/title-exact?Cosi%20(1996),Cosi (1996)
1538,All Over Me,All Over Me (1997),1997,http://us.imdb.com/M/title-exact?All%20Over%20Me%20%281997%29,All Over Me (1997)
1539,Being Human,Being Human (1993),1993,http://us.imdb.com/M/title-exact?Being%20Human%20(1993),Being Human (1993)
1540,"Amazing Panda Adventure, The","Amazing Panda Adventure, The (1995)",1995,"http://us.imdb.com/M/title-exact?Amazing%20Panda%20Adventure,%20The%20(1995)","Amazing Panda Adventure, The (1995)"
1541,"Beans of Egypt, Maine, The","Beans of Egypt, Maine, The (1994)",1994,"http://us.imdb.com/M/title-exact?Beans%20of%20Egypt,%20Maine,%20The%20(1994)","Beans of Egypt, Maine, The (1994)"
1542,"Scarlet Letter, The","Scarlet Letter, The (1926)",1926,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1926)","Scarlet Letter, The (1926)"
1543,Johns,Johns (1996),1996,http://us.imdb.com/M/title-exact?Johns%20(1996),Johns (1996)
1544,It Takes Two,It Takes Two (1995),1995,http://us.imdb.com/M/title-exact?It%20Takes%20Two%20(1995),It Takes Two (1995)
1545,Frankie Starlight,Frankie Starlight (1995),1995,http://us.imdb.com/M/title-exact?Frankie%20Starlight%20(1995),Frankie Starlight (1995)
1546,Shadows (Cienie),Shadows (Cienie) (1988),1988,http://us.imdb.com/M/title-exact?Cienie%20(1988),Cienie (1988)
1547,"Show, The","Show, The (1995)",1995,"http://us.imdb.com/M/title-exact?Show,%20The%20(1995)","Show, The (1995)"
1548,The Courtyard,The Courtyard (1995),1995,"http://us.imdb.com/M/title-exact?Courtyard,%20The%20(1995)%20(TV)","Courtyard, The (1995) (TV)"
1549,Dream Man,Dream Man (1995),1995,http://us.imdb.com/M/title-exact?Dream%20Man%20(1995),Dream Man (1995)
1550,Destiny Turns on the Radio,Destiny Turns on the Radio (1995),1995,http://us.imdb.com/M/title-exact?Destiny%20Turns%20on%20the%20Radio%20(1995),Destiny Turns on the Radio (1995)
1551,"Glass Shield, The","Glass Shield, The (1994)",1994,"http://us.imdb.com/M/title-exact?Glass%20Shield,%20The%20(1994)","Glass Shield, The (1994)"
1552,"Hunted, The","Hunted, The (1995)",1995,"http://us.imdb.com/M/title-exact?Hunted,%20The%20(1995)","Hunted, The (1995)"
1553,"Underneath, The","Underneath, The (1995)",1995,"http://us.imdb.com/M/title-exact?Underneath,%20The%20(1995)","Underneath, The (1995)"
1554,Safe Passage,Safe Passage (1994),1994,http://us.imdb.com/M/title-exact?Safe%20Passage%20(1994),Safe Passage (1994)
1555,"Secret Adventures of Tom Thumb, The","Secret Adventures of Tom Thumb, The (1993)",1993,"http://us.imdb.com/M/title-exact?Secret%20Adventures%20of%20Tom%20Thumb,%20The%20(1993)","Secret Adventures of Tom Thumb, The (1993)"
1556,Condition Red,Condition Red (1995),1995,http://us.imdb.com/M/title-exact?Condition%20Red%20(1995),Condition Red (1995)
1557,Yankee Zulu,Yankee Zulu (1994),1994,http://us.imdb.com/M/title-exact?Yankee%20Zulu%20(1994),Yankee Zulu (1994)
1558,Aparajito,Aparajito (1956),1956,http://us.imdb.com/M/title-exact?Aparajito%20(1956),Aparajito (1956)
1559,Hostile Intentions,Hostile Intentions (1994),1994,http://us.imdb.com/M/title-exact?Hostile%20Intentions%20(1994),Hostile Intentions (1994)
1560,Clean Slate (Coup de Torchon),Clean Slate (Coup de Torchon) (1981),1981,http://us.imdb.com/M/title-exact?Coup%20de%20torchon%20(1981),Coup de torchon (1981)
1561,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made (1994),1994,http://us.imdb.com/M/title-exact?Tigrero:%20A%20Film%20That%20Was%20Never%20Made%20(1994),Tigrero: A Film That Was Never Made (1994)
1562,"Eye of Vichy, The (Oeil de Vichy, L')","Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993,"http://us.imdb.com/M/title-exact?Oeil%20de%20Vichy,%20L'%20(1993)","Oeil de Vichy, L' (1993)"
1563,"Promise, The (Versprechen, Das)","Promise, The (Versprechen, Das) (1994)",1994,"http://us.imdb.com/M/title-exact?Versprechen,%20Das%20(1994)","Versprechen, Das (1994)"
1564,To Cross the Rubicon,To Cross the Rubicon (1991),1991,http://us.imdb.com/M/title-exact?To%20Cross%20the%20Rubicon%20(1991),To Cross the Rubicon (1991)
1565,Daens,Daens (1992),1992,http://us.imdb.com/M/title-exact?Daens%20(1992),Daens (1992)
1566,"Man from Down Under, The","Man from Down Under, The (1943)",1943,"http://us.imdb.com/Title?Man+from+Down+Under,+The+(1943)","Man from Down Under, The (1943)"
1567,Careful,Careful (1992),1992,http://us.imdb.com/M/title-exact?Careful%20(1992),Careful (1992)
1568,Vermont Is For Lovers,Vermont Is For Lovers (1992),1992,http://us.imdb.com/M/title-exact?Vermont%20Is%20For%20Lovers%20(1992),Vermont Is For Lovers (1992)
1569,"Vie est belle, La (Life is Rosey)","Vie est belle, La (Life is Rosey) (1987)",1987,"http://us.imdb.com/M/title-exact?Vie%20est%20belle,%20La%20(1987)","Vie est belle, La (1987)"
1570,Quartier Mozart,Quartier Mozart (1992),1992,http://us.imdb.com/M/title-exact?Quartier%20Mozart%20(1992),Quartier Mozart (1992)
1571,Touki Bouki (Journey of the Hyena),Touki Bouki (Journey of the Hyena) (1973),1973,http://us.imdb.com/M/title-exact?Touki%20Bouki%20(1973),Touki Bouki (1973)
